var,value_type,dataset_id,var_label
DX22,string,OR_SID_2014_CORE,Diagnosis 22
DX23,string,OR_SID_2014_CORE,Diagnosis 23
DX24,string,OR_SID_2014_CORE,Diagnosis 24
DX25,string,OR_SID_2014_CORE,Diagnosis 25
DX3,string,OR_SID_2014_CORE,Diagnosis 3
DX4,string,OR_SID_2014_CORE,Diagnosis 4
DX5,string,OR_SID_2014_CORE,Diagnosis 5
DX6,string,OR_SID_2014_CORE,Diagnosis 6
DX7,string,OR_SID_2014_CORE,Diagnosis 7
DX8,string,OR_SID_2014_CORE,Diagnosis 8
DX9,string,OR_SID_2014_CORE,Diagnosis 9
DXCCS1,int32,OR_SID_2014_CORE,CCS: diagnosis 1
DXCCS10,int32,OR_SID_2014_CORE,CCS: diagnosis 10
DXCCS11,int32,OR_SID_2014_CORE,CCS: diagnosis 11
DXCCS12,int32,OR_SID_2014_CORE,CCS: diagnosis 12
DXCCS13,int32,OR_SID_2014_CORE,CCS: diagnosis 13
DXCCS14,int32,OR_SID_2014_CORE,CCS: diagnosis 14
DXCCS15,int32,OR_SID_2014_CORE,CCS: diagnosis 15
DXCCS16,int32,OR_SID_2014_CORE,CCS: diagnosis 16
DXCCS17,int32,OR_SID_2014_CORE,CCS: diagnosis 17
DXCCS18,int32,OR_SID_2014_CORE,CCS: diagnosis 18
DXCCS19,int32,OR_SID_2014_CORE,CCS: diagnosis 19
DXCCS2,int32,OR_SID_2014_CORE,CCS: diagnosis 2
DXCCS20,int32,OR_SID_2014_CORE,CCS: diagnosis 20
DXCCS21,int32,OR_SID_2014_CORE,CCS: diagnosis 21
DXCCS22,int32,OR_SID_2014_CORE,CCS: diagnosis 22
DXCCS23,int32,OR_SID_2014_CORE,CCS: diagnosis 23
DXCCS24,int32,OR_SID_2014_CORE,CCS: diagnosis 24
DXCCS25,int32,OR_SID_2014_CORE,CCS: diagnosis 25
DXCCS3,int32,OR_SID_2014_CORE,CCS: diagnosis 3
DXCCS4,int32,OR_SID_2014_CORE,CCS: diagnosis 4
DXCCS5,int32,OR_SID_2014_CORE,CCS: diagnosis 5
DXCCS6,int32,OR_SID_2014_CORE,CCS: diagnosis 6
DXCCS7,int32,OR_SID_2014_CORE,CCS: diagnosis 7
DXCCS8,int32,OR_SID_2014_CORE,CCS: diagnosis 8
DXCCS9,int32,OR_SID_2014_CORE,CCS: diagnosis 9
DXPOA1,string,OR_SID_2014_CORE,"Diagnosis 1, present on admission indicator"
DXPOA10,string,OR_SID_2014_CORE,"Diagnosis 10, present on admission indicator"
DXPOA11,string,OR_SID_2014_CORE,"Diagnosis 11, present on admission indicator"
DXPOA12,string,OR_SID_2014_CORE,"Diagnosis 12, present on admission indicator"
DXPOA13,string,OR_SID_2014_CORE,"Diagnosis 13, present on admission indicator"
DXPOA14,string,OR_SID_2014_CORE,"Diagnosis 14, present on admission indicator"
DXPOA15,string,OR_SID_2014_CORE,"Diagnosis 15, present on admission indicator"
DXPOA16,string,OR_SID_2014_CORE,"Diagnosis 16, present on admission indicator"
DXPOA17,string,OR_SID_2014_CORE,"Diagnosis 17, present on admission indicator"
DXPOA18,string,OR_SID_2014_CORE,"Diagnosis 18, present on admission indicator"
DXPOA19,string,OR_SID_2014_CORE,"Diagnosis 19, present on admission indicator"
DXPOA2,string,OR_SID_2014_CORE,"Diagnosis 2, present on admission indicator"
DXPOA20,string,OR_SID_2014_CORE,"Diagnosis 20, present on admission indicator"
DXPOA21,string,OR_SID_2014_CORE,"Diagnosis 21, present on admission indicator"
DXPOA22,string,OR_SID_2014_CORE,"Diagnosis 22, present on admission indicator"
DXPOA23,string,OR_SID_2014_CORE,"Diagnosis 23, present on admission indicator"
DXPOA24,string,OR_SID_2014_CORE,"Diagnosis 24, present on admission indicator"
DXPOA25,string,OR_SID_2014_CORE,"Diagnosis 25, present on admission indicator"
DXPOA3,string,OR_SID_2014_CORE,"Diagnosis 3, present on admission indicator"
DXPOA4,string,OR_SID_2014_CORE,"Diagnosis 4, present on admission indicator"
DXPOA5,string,OR_SID_2014_CORE,"Diagnosis 5, present on admission indicator"
DXPOA6,string,OR_SID_2014_CORE,"Diagnosis 6, present on admission indicator"
DXPOA7,string,OR_SID_2014_CORE,"Diagnosis 7, present on admission indicator"
DXPOA8,string,OR_SID_2014_CORE,"Diagnosis 8, present on admission indicator"
DXPOA9,string,OR_SID_2014_CORE,"Diagnosis 9, present on admission indicator"
DXVER,int32,OR_SID_2014_CORE,Diagnosis Version
DX_Admitting,string,OR_SID_2014_CORE,Admitting Diagnosis Code
ECODE1,string,OR_SID_2014_CORE,E code 1
ECODE2,string,OR_SID_2014_CORE,E code 2
ECODE3,string,OR_SID_2014_CORE,E code 3
ECODE4,string,OR_SID_2014_CORE,E code 4
ECODE5,string,OR_SID_2014_CORE,E code 5
ECODE6,string,OR_SID_2014_CORE,E code 6
ECODE7,string,OR_SID_2014_CORE,E code 7
ECODE8,string,OR_SID_2014_CORE,E code 8
E_CCS1,int32,OR_SID_2014_CORE,CCS: E Code 1
E_CCS2,int32,OR_SID_2014_CORE,CCS: E Code 2
E_CCS3,int32,OR_SID_2014_CORE,CCS: E Code 3
E_CCS4,int32,OR_SID_2014_CORE,CCS: E Code 4
E_CCS5,int32,OR_SID_2014_CORE,CCS: E Code 5
E_CCS6,int32,OR_SID_2014_CORE,CCS: E Code 6
E_CCS7,int32,OR_SID_2014_CORE,CCS: E Code 7
E_CCS8,int32,OR_SID_2014_CORE,CCS: E Code 8
E_POA1,string,OR_SID_2014_CORE,"E Code 1, present on admission indicator"
E_POA2,string,OR_SID_2014_CORE,"E Code 2, present on admission indicator"
E_POA3,string,OR_SID_2014_CORE,"E Code 3, present on admission indicator"
E_POA4,string,OR_SID_2014_CORE,"E Code 4, present on admission indicator"
E_POA5,string,OR_SID_2014_CORE,"E Code 5, present on admission indicator"
E_POA6,string,OR_SID_2014_CORE,"E Code 6, present on admission indicator"
E_POA7,string,OR_SID_2014_CORE,"E Code 7, present on admission indicator"
E_POA8,string,OR_SID_2014_CORE,"E Code 8, present on admission indicator"
FEMALE,int32,OR_SID_2014_CORE,Indicator of sex
HCUP_ED,int32,OR_SID_2014_CORE,HCUP Emergency Department service indicator
HCUP_OS,int32,OR_SID_2014_CORE,HCUP Observation Stay service indicator
HISPANIC_X,string,OR_SID_2014_CORE,Hispanic ethnicity (as received from source)
HOSPBRTH,int32,OR_SID_2014_CORE,Indicator of birth in this hospital
HOSPST,string,OR_SID_2014_CORE,Hospital state postal code
KEY,double,OR_SID_2014_CORE,HCUP record identifier
LOS,int32,OR_SID_2014_CORE,Length of stay (cleaned)
LOS_X,int32,OR_SID_2014_CORE,Length of stay (as received from source)
MDC,int32,OR_SID_2014_CORE,MDC in effect on discharge date
MDC24,int32,OR_SID_2014_CORE,"MDC, version 24"
MDC_NoPOA,int32,OR_SID_2014_CORE,"MDC in use on discharge date, calculated without POA"
MEDINCSTQ,int32,OR_SID_2014_CORE,Median household income state quartile for patient ZIP Code
NCHRONIC,int32,OR_SID_2014_CORE,Number of chronic conditions
NDX,int32,OR_SID_2014_CORE,Number of diagnoses on this record
NECODE,int32,OR_SID_2014_CORE,Number of E codes on this record
NEOMAT,int32,OR_SID_2014_CORE,Neonatal and/or maternal DX and/or PR
NPR,int32,OR_SID_2014_CORE,Number of procedures on this record
ORPROC,int32,OR_SID_2014_CORE,Major operating room procedure indicator
OS_TIME,int32,OR_SID_2014_CORE,Observation stay time summed from UNITS
PAY1,int32,OR_SID_2014_CORE,Primary expected payer (uniform)
PAY1_X,string,OR_SID_2014_CORE,Primary expected payer (as received from source)
PAY2,int32,OR_SID_2014_CORE,Secondary expected payer (uniform)
PAY2_X,string,OR_SID_2014_CORE,Secondary expected payer (as received from source)
PAY3,int32,OR_SID_2014_CORE,Tertiary expected payer (uniform)
PAY3_X,string,OR_SID_2014_CORE,Tertiary expected payer (as received from source)
PL_CBSA,int32,OR_SID_2014_CORE,Patient location: Core Based Statistical Area (CBSA)
PL_NCHS,int32,OR_SID_2014_CORE,Patient Location: NCHS Urban-Rural Code
PL_RUCC,int32,OR_SID_2014_CORE,Patient location: Rural-Urban Continuum Codes(RUCC)
PL_UIC,int32,OR_SID_2014_CORE,Patient location: Urban Influence Codes
PL_UR_CAT4,int32,OR_SID_2014_CORE,Patient Location: Urban-Rural 4 Categories
POA_Disch_Edit1,int32,OR_SID_2014_CORE,Indication that a discharge has POA missing on all nonexempt diagnoses
POA_Disch_Edit2,int32,OR_SID_2014_CORE,Indication that a discharge has POA missing on all nonexempt secondary diagnoses
POA_Hosp_Edit1,int32,OR_SID_2014_CORE,Indication that a hospital has POA reported as Y on all diagnoses on all dischar
POA_Hosp_Edit2,int32,OR_SID_2014_CORE,Indication that a hospital has POA reported as missing on all non-Medicare disch
POA_Hosp_Edit3,int32,OR_SID_2014_CORE,Hospital reported POA as missing on all nonexempt diagnoses for 15% or more of d
POA_Hosp_Edit3_Value,double,OR_SID_2014_CORE,Percentage of discharges with all nonexempt diagnoses missing POA indicators
PR1,string,OR_SID_2014_CORE,Procedure 1
PR10,string,OR_SID_2014_CORE,Procedure 10
PR11,string,OR_SID_2014_CORE,Procedure 11
PR12,string,OR_SID_2014_CORE,Procedure 12
PR13,string,OR_SID_2014_CORE,Procedure 13
PR14,string,OR_SID_2014_CORE,Procedure 14
PR15,string,OR_SID_2014_CORE,Procedure 15
PR16,string,OR_SID_2014_CORE,Procedure 16
PR17,string,OR_SID_2014_CORE,Procedure 17
PR18,string,OR_SID_2014_CORE,Procedure 18
PR19,string,OR_SID_2014_CORE,Procedure 19
PR2,string,OR_SID_2014_CORE,Procedure 2
PR20,string,OR_SID_2014_CORE,Procedure 20
PR21,string,OR_SID_2014_CORE,Procedure 21
PR22,string,OR_SID_2014_CORE,Procedure 22
PR23,string,OR_SID_2014_CORE,Procedure 23
PR24,string,OR_SID_2014_CORE,Procedure 24
PR25,string,OR_SID_2014_CORE,Procedure 25
PR3,string,OR_SID_2014_CORE,Procedure 3
PR4,string,OR_SID_2014_CORE,Procedure 4
PR5,string,OR_SID_2014_CORE,Procedure 5
PR6,string,OR_SID_2014_CORE,Procedure 6
PR7,string,OR_SID_2014_CORE,Procedure 7
PR8,string,OR_SID_2014_CORE,Procedure 8
PR9,string,OR_SID_2014_CORE,Procedure 9
PRCCS1,int32,OR_SID_2014_CORE,CCS: procedure 1
PRCCS10,int32,OR_SID_2014_CORE,CCS: procedure 10
PRCCS11,int32,OR_SID_2014_CORE,CCS: procedure 11
PRCCS12,int32,OR_SID_2014_CORE,CCS: procedure 12
PRCCS13,int32,OR_SID_2014_CORE,CCS: procedure 13
PRCCS14,int32,OR_SID_2014_CORE,CCS: procedure 14
PRCCS15,int32,OR_SID_2014_CORE,CCS: procedure 15
PRCCS16,int32,OR_SID_2014_CORE,CCS: procedure 16
PRCCS17,int32,OR_SID_2014_CORE,CCS: procedure 17
PRCCS18,int32,OR_SID_2014_CORE,CCS: procedure 18
PRCCS19,int32,OR_SID_2014_CORE,CCS: procedure 19
PRCCS2,int32,OR_SID_2014_CORE,CCS: procedure 2
PRCCS20,int32,OR_SID_2014_CORE,CCS: procedure 20
PRCCS21,int32,OR_SID_2014_CORE,CCS: procedure 21
PRCCS22,int32,OR_SID_2014_CORE,CCS: procedure 22
PRCCS23,int32,OR_SID_2014_CORE,CCS: procedure 23
PRCCS24,int32,OR_SID_2014_CORE,CCS: procedure 24
PRCCS25,int32,OR_SID_2014_CORE,CCS: procedure 25
PRCCS3,int32,OR_SID_2014_CORE,CCS: procedure 3
PRCCS4,int32,OR_SID_2014_CORE,CCS: procedure 4
PRCCS5,int32,OR_SID_2014_CORE,CCS: procedure 5
PRCCS6,int32,OR_SID_2014_CORE,CCS: procedure 6
PRCCS7,int32,OR_SID_2014_CORE,CCS: procedure 7
PRCCS8,int32,OR_SID_2014_CORE,CCS: procedure 8
PRCCS9,int32,OR_SID_2014_CORE,CCS: procedure 9
PRDAY1,int32,OR_SID_2014_CORE,Number of days from admission to PR1
PRDAY10,int32,OR_SID_2014_CORE,Number of days from admission to PR10
PRDAY11,int32,OR_SID_2014_CORE,Number of days from admission to PR11
PRDAY12,int32,OR_SID_2014_CORE,Number of days from admission to PR12
PRDAY13,int32,OR_SID_2014_CORE,Number of days from admission to PR13
PRDAY14,int32,OR_SID_2014_CORE,Number of days from admission to PR14
PRDAY15,int32,OR_SID_2014_CORE,Number of days from admission to PR15
PRDAY16,int32,OR_SID_2014_CORE,Number of days from admission to PR16
PRDAY17,int32,OR_SID_2014_CORE,Number of days from admission to PR17
PRDAY18,int32,OR_SID_2014_CORE,Number of days from admission to PR18
PRDAY19,int32,OR_SID_2014_CORE,Number of days from admission to PR19
PRDAY2,int32,OR_SID_2014_CORE,Number of days from admission to PR2
PRDAY20,int32,OR_SID_2014_CORE,Number of days from admission to PR20
PRDAY21,int32,OR_SID_2014_CORE,Number of days from admission to PR21
PRDAY22,int32,OR_SID_2014_CORE,Number of days from admission to PR22
PRDAY23,int32,OR_SID_2014_CORE,Number of days from admission to PR23
PRDAY24,int32,OR_SID_2014_CORE,Number of days from admission to PR24
PRDAY25,int32,OR_SID_2014_CORE,Number of days from admission to PR25
PRDAY3,int32,OR_SID_2014_CORE,Number of days from admission to PR3
PRDAY4,int32,OR_SID_2014_CORE,Number of days from admission to PR4
PRDAY5,int32,OR_SID_2014_CORE,Number of days from admission to PR5
PRDAY6,int32,OR_SID_2014_CORE,Number of days from admission to PR6
PRDAY7,int32,OR_SID_2014_CORE,Number of days from admission to PR7
PRDAY8,int32,OR_SID_2014_CORE,Number of days from admission to PR8
PRDAY9,int32,OR_SID_2014_CORE,Number of days from admission to PR9
PRMONTH1,int32,OR_SID_2014_CORE,Month of procedure 1
PRMONTH10,int32,OR_SID_2014_CORE,Month of procedure 10
PRMONTH11,int32,OR_SID_2014_CORE,Month of procedure 11
PRMONTH12,int32,OR_SID_2014_CORE,Month of procedure 12
PRMONTH13,int32,OR_SID_2014_CORE,Month of procedure 13
PRMONTH14,int32,OR_SID_2014_CORE,Month of procedure 14
PRMONTH15,int32,OR_SID_2014_CORE,Month of procedure 15
PRMONTH16,int32,OR_SID_2014_CORE,Month of procedure 16
PRMONTH17,int32,OR_SID_2014_CORE,Month of procedure 17
PRMONTH18,int32,OR_SID_2014_CORE,Month of procedure 18
PRMONTH19,int32,OR_SID_2014_CORE,Month of procedure 19
PRMONTH2,int32,OR_SID_2014_CORE,Month of procedure 2
PRMONTH20,int32,OR_SID_2014_CORE,Month of procedure 20
PRMONTH21,int32,OR_SID_2014_CORE,Month of procedure 21
PRMONTH22,int32,OR_SID_2014_CORE,Month of procedure 22
PRMONTH23,int32,OR_SID_2014_CORE,Month of procedure 23
PRMONTH24,int32,OR_SID_2014_CORE,Month of procedure 24
PRMONTH25,int32,OR_SID_2014_CORE,Month of procedure 25
PRMONTH3,int32,OR_SID_2014_CORE,Month of procedure 3
PRMONTH4,int32,OR_SID_2014_CORE,Month of procedure 4
PRMONTH5,int32,OR_SID_2014_CORE,Month of procedure 5
PRMONTH6,int32,OR_SID_2014_CORE,Month of procedure 6
PRMONTH7,int32,OR_SID_2014_CORE,Month of procedure 7
PRMONTH8,int32,OR_SID_2014_CORE,Month of procedure 8
PRMONTH9,int32,OR_SID_2014_CORE,Month of procedure 9
PROCTYPE,int32,OR_SID_2014_CORE,Procedure type indicator
PRVER,int32,OR_SID_2014_CORE,Procedure Version
PRYEAR1,int32,OR_SID_2014_CORE,Year of procedure 1
PRYEAR10,int32,OR_SID_2014_CORE,Year of procedure 10
PRYEAR11,int32,OR_SID_2014_CORE,Year of procedure 11
PRYEAR12,int32,OR_SID_2014_CORE,Year of procedure 12
PRYEAR13,int32,OR_SID_2014_CORE,Year of procedure 13
PRYEAR14,int32,OR_SID_2014_CORE,Year of procedure 14
PRYEAR15,int32,OR_SID_2014_CORE,Year of procedure 15
PRYEAR16,int32,OR_SID_2014_CORE,Year of procedure 16
PRYEAR17,int32,OR_SID_2014_CORE,Year of procedure 17
PRYEAR18,int32,OR_SID_2014_CORE,Year of procedure 18
PRYEAR19,int32,OR_SID_2014_CORE,Year of procedure 19
PRYEAR2,int32,OR_SID_2014_CORE,Year of procedure 2
PRYEAR20,int32,OR_SID_2014_CORE,Year of procedure 20
PRYEAR21,int32,OR_SID_2014_CORE,Year of procedure 21
PRYEAR22,int32,OR_SID_2014_CORE,Year of procedure 22
PRYEAR23,int32,OR_SID_2014_CORE,Year of procedure 23
PRYEAR24,int32,OR_SID_2014_CORE,Year of procedure 24
PRYEAR25,int32,OR_SID_2014_CORE,Year of procedure 25
PRYEAR3,int32,OR_SID_2014_CORE,Year of procedure 3
PRYEAR4,int32,OR_SID_2014_CORE,Year of procedure 4
PRYEAR5,int32,OR_SID_2014_CORE,Year of procedure 5
PRYEAR6,int32,OR_SID_2014_CORE,Year of procedure 6
PRYEAR7,int32,OR_SID_2014_CORE,Year of procedure 7
PRYEAR8,int32,OR_SID_2014_CORE,Year of procedure 8
PRYEAR9,int32,OR_SID_2014_CORE,Year of procedure 9
PSTATE,string,OR_SID_2014_CORE,Patient State postal code
PSTCO2,int32,OR_SID_2014_CORE,"Patient state/county FIPS code, possibly derived from ZIP Code"
PointOfOriginUB04,string,OR_SID_2014_CORE,"Point of origin for admission or visit, UB-04 standard coding"
PointOfOrigin_X,string,OR_SID_2014_CORE,"Point of origin for admission or visit, as received from source"
RACE,int32,OR_SID_2014_CORE,Race (uniform)
RACE_X,string,OR_SID_2014_CORE,Race (as received from source)
SERVICELINE,int32,OR_SID_2014_CORE,Hospital Service Line
TOTCHG,double,OR_SID_2014_CORE,Total charges (cleaned)
TOTCHG_X,double,OR_SID_2014_CORE,Total charges (as received from source)
TRAN_IN,int32,OR_SID_2014_CORE,Transfer in indicator
TRAN_OUT,int32,OR_SID_2014_CORE,Transfer out indicator
YEAR,int32,OR_SID_2014_CORE,Calendar year
ZIP,string,OR_SID_2014_CORE,Patient ZIP Code
ZIP3,string,OR_SID_2014_CORE,"Patient ZIP Code, first 3 digits"
ZIPINC_QRTL,int32,OR_SID_2014_CORE,Median household income national quartile for patient ZIP Code
CHARGE,double,OR_SID_2015q1q3_CHGS,Line item charges (as received from source)
KEY,double,OR_SID_2015q1q3_CHGS,HCUP record identifier
NREVCD,int32,OR_SID_2015q1q3_CHGS,Number of revenue codes for this discharge
REVCD1,string,OR_SID_2015q1q3_CHGS,Revenue code 1 (as received from source)
REVCD10,string,OR_SID_2015q1q3_CHGS,Revenue code 10 (as received from source)
REVCD11,string,OR_SID_2015q1q3_CHGS,Revenue code 11 (as received from source)
REVCD12,string,OR_SID_2015q1q3_CHGS,Revenue code 12 (as received from source)
REVCD13,string,OR_SID_2015q1q3_CHGS,Revenue code 13 (as received from source)
REVCD14,string,OR_SID_2015q1q3_CHGS,Revenue code 14 (as received from source)
REVCD15,string,OR_SID_2015q1q3_CHGS,Revenue code 15 (as received from source)
REVCD16,string,OR_SID_2015q1q3_CHGS,Revenue code 16 (as received from source)
REVCD17,string,OR_SID_2015q1q3_CHGS,Revenue code 17 (as received from source)
REVCD18,string,OR_SID_2015q1q3_CHGS,Revenue code 18 (as received from source)
REVCD19,string,OR_SID_2015q1q3_CHGS,Revenue code 19 (as received from source)
REVCD2,string,OR_SID_2015q1q3_CHGS,Revenue code 2 (as received from source)
REVCD20,string,OR_SID_2015q1q3_CHGS,Revenue code 20 (as received from source)
